time,balance,equity,floating_pnl,drawdown,drawdown_percent
2025-06-13 05:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 05:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 05:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 05:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 06:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 06:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 06:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 06:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 07:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 07:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 07:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 07:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 08:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 08:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 08:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 08:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 09:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 09:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 09:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 09:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 10:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 10:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 10:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 10:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 11:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 11:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 11:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 11:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 12:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 12:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 12:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 12:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 13:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 13:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 13:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 13:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 14:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 14:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 14:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 14:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 15:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 15:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 15:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 15:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 16:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 16:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 16:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 16:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 17:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 17:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 17:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 17:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 18:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 18:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 18:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 18:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 19:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 19:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 19:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 19:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 20:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 20:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 20:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 20:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 21:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 21:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 21:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-13 21:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-15 23:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-15 23:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-15 23:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-15 23:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 00:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 00:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 00:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 00:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 01:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 01:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 01:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 01:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 02:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 02:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 02:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 02:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 03:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 03:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 03:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 03:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 04:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 04:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 04:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 04:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 05:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 05:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 05:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 05:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 06:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 06:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 06:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 06:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 07:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 07:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 07:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 07:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 08:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 08:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 08:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 08:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 09:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 09:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 09:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 09:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 10:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 10:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 10:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 10:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 11:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 11:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 11:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 11:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 12:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 12:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 12:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 12:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 13:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 13:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 13:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 13:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 14:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 14:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 14:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 14:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 15:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 15:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 15:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 15:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 16:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 16:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 16:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 16:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 17:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 17:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 17:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 17:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 18:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 18:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 18:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 18:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 19:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 19:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 19:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 19:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 20:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 20:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 20:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 20:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 21:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 21:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 21:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 21:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 23:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 23:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 23:30:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-16 23:45:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-17 00:00:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-17 00:15:00,89.34214285714324,89.34214285714324,0.0,30.23428571428576,25.28448631180292
2025-06-17 00:30:00,89.34214285714324,93.7221428571429,4.379999999999654,25.854285714286107,21.621557043612523
2025-06-17 00:45:00,89.34214285714324,84.9721428571429,-4.370000000000346,34.60428571428611,28.93905272778341
2025-06-17 01:00:00,89.34214285714324,86.01214285714286,-3.330000000000382,33.56428571428614,28.069316097893417
2025-06-17 01:15:00,89.34214285714324,88.79214285714306,-0.5500000000001819,30.784285714285943,25.744443183379527
2025-06-17 01:30:00,89.34214285714324,87.92214285714317,-1.4200000000000728,31.654285714285834,26.472011325691287
2025-06-17 01:45:00,89.34214285714324,93.56214285714304,4.2199999999998,26.01428571428596,21.7553626789801
2025-06-17 02:00:00,89.34214285714324,87.18214285714294,-2.1600000000003092,32.39428571428607,27.09086238926708
2025-06-17 02:15:00,89.34214285714324,88.35214285714301,-0.9900000000002365,31.224285714285998,26.112408680640737
2025-06-17 02:30:00,89.34214285714324,87.95214285714292,-1.3900000000003274,31.62428571428609,26.446922769060055
2025-06-17 02:45:00,89.34214285714324,94.09214285714324,4.75,25.48428571428576,21.312131511824436
2025-06-17 03:00:00,89.34214285714324,92.2521428571431,2.9099999999998545,27.324285714285907,22.850896318553065
2025-06-17 03:15:00,89.34214285714324,90.48214285714312,1.1399999999998727,29.09428571428589,24.331121159808188
2025-06-17 03:30:00,89.34214285714324,88.04214285714306,-1.300000000000182,31.534285714285943,26.371657099165603
2025-06-17 03:45:00,89.34214285714324,97.84214285714324,8.5,21.73428571428576,18.176061932894058
2025-06-17 04:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 04:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 04:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 04:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 05:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 05:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 05:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 05:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 06:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 06:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 06:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 06:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 07:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 07:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 07:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 07:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 08:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 08:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 08:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 08:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 09:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 09:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 09:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 09:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 10:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 10:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 10:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 10:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 11:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 11:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 11:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 11:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 12:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 12:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 12:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 12:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 13:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 13:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 13:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 13:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 14:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 14:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 14:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 14:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 15:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 15:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 15:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 15:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 16:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 16:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 16:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 16:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 17:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 17:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 17:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 17:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 18:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 18:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 18:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 18:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 19:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 19:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 19:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 19:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 20:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 20:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 20:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 20:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 21:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 21:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 21:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 21:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 23:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 23:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 23:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-17 23:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 00:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 00:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 00:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 00:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 01:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 01:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 01:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 01:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 02:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 02:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 02:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 02:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 03:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 03:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 03:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 03:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 04:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 04:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 04:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 04:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 05:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 05:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 05:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 05:45:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 06:00:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 06:15:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
2025-06-18 06:30:00,99.92785714285765,99.92785714285765,0.0,19.64857142857136,16.431809900422206
